name,image_url,rating_star,ratings,reviews,processor,ram,operating_system,rom,display,warranty,actual_price,discount_price,discount
Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/j/c/-original-imahehrb5fvx8uuq.jpeg?q=70,,,,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,Office Home 2024,1 Year Onsite Warranty,"₹93,490","₹57,990",37% off
HP Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq3066TU Thin and Light Lapt...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/w/c/-original-imahcd9hrgcrdkfu.jpeg?q=70,3.8,994 Ratings,78 Reviews,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹33,000","₹28,500",13% off
Acer Nitro V AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/h/6/-original-imahcd9bgy6gkaap.jpeg?q=70,4.2,235 Ratings,22 Reviews,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year International Travelers Warranty (ITW),"₹1,01,999","₹82,990",18% off
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdra...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/g/d/-original-imahefyfyqwuhhga.jpeg?q=70,4.7,10 Ratings,0 Reviews,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,"Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year",1 Year Onsite Warranty,"₹92,990","₹67,990",26% off
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/q/l/-original-imahcyacqqquv9g4.jpeg?q=70,4.3,242 Ratings,37 Reviews,Intel Core 5 (Series 2) Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,Office Home 2024,1 Year Onsite Warranty,"₹93,690","₹54,990",41% off
DELL Inspiron Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Lap...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/b/k/inspiron-15-thin-and-light-laptop-dell-original-imagrgyf8px89mhp.jpeg?q=70,4,21 Ratings,0 Reviews,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 year domestic warranty,"₹61,440","₹36,990",39% off
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/f/4/-original-imahcd9k43k9nfyj.jpeg?q=70,4.1,674 Ratings,45 Reviews,Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 Cores,RAM & Storage: 8GB DDR4 & 512GB SSD,Graphics & Keyboard: Integrated & Standard Keyboard,"Display: 15.6"" FHD WVA AG 120Hz 250 nits Narrow Border",38.0 cm (14.96 inch) Display,1 Year Onsite Hardware Service,"₹72,180","₹46,400",35% off
"ASUS Vivobook S14 OLED (2025), Copilot+PC, MSO 2024 + M365 Basic, AI PC, Metal Body, Intel Core Ultra ...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/7/i/-original-imahcd9zxfkbgze4.jpeg?q=70,4.3,6 Ratings,0 Reviews,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,"Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee? 1 year",1 Year Onsite warranty,"₹1,16,990","₹86,990",25% off
"ASUS Zenbook 14 OLED AI PC, Full Metal Body, Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/r/e/-original-imahcd9nnhfuvjbc.jpeg?q=70,5,3 Ratings,0 Reviews,Intel Core Ultra 9 Processor,32 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,35.56 cm (14 inch) Touchscreen Display,1 Year Onsite Warranty,"₹1,70,990","₹1,44,990",15% off
HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0025TU Thin and Light Lapto...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imahdxrfymmfsjnv.jpeg?q=70,4.2,16 Ratings,1 Reviews,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹77,507","₹65,990",14% off
DELL 15 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 3535 Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/f/1/-original-imahcd9mbpxz8c3z.jpeg?q=70,4.3,327 Ratings,26 Reviews,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,"My Dell (Dell Power Manager,Dell Support Assist)",1 Year Onsite Warranty,"₹56,919","₹39,990",29% off
ASUS Expertbook P5 full metal AI PC Intel Core Ultra 5 226V - (16 GB/1 TB SSD/Windows 11 Home) P5405CS...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/p/o/-original-imahehnhwgqrk4q4.jpeg?q=70,4.3,15 Ratings,1 Reviews,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,1 TB SSD,"Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity)",1 Year Onsite Warranty,"₹1,79,990","₹86,990",51% off
Lenovo V 14 (2025) Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Pro) V 14 Thin and Ligh...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/q/3/v-1-4-thin-and-light-laptop-lenovo-original-imah9ysxxemvayrf.jpeg?q=70,,,,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"Microsoft Office 2021, Windows 11 Pro",1 Year Onsite Warranty,"₹85,000","₹49,500",41% off
DELL 15 Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) OVN353025001RING1O Thin and ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/x/q/-original-imahdwgyvd28znbu.jpeg?q=70,3.6,21 Ratings,3 Reviews,Intel Core i3 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,"Microsoft Office H&S 2024, My Dell (Dell Power Manager, Dell Support Assist)",1 Year Onsite Hardware Service,"₹44,855","₹36,990",17% off
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdra...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/i/1/-original-imahefyfg38sfzpv.jpeg?q=70,4.7,10 Ratings,0 Reviews,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,"Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year",1 Year Onsite Warranty,"₹92,990","₹67,990",26% off
ASUS Expertbook P5 full metal AI PC Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 Home) P5405CS...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/o/5/-original-imahehnhgcgy6gct.jpeg?q=70,4.4,7 Ratings,0 Reviews,Intel Core Ultra 7 Processor,32 GB LPDDR5X RAM,Windows 11 Home Operating System,1 TB SSD,"Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity)",1 Year Onsite Warranty,"₹1,84,990","₹1,10,990",40% off
Lenovo IdeaPad Flex 5 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 2 in 1 L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/r/x/14iau7-2-in-1-laptop-lenovo-original-imah3cs9yhfve6kb.jpeg?q=70,4,24 Ratings,3 Reviews,Intel Core i5 Processor (12th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,"₹85,000","₹73,999",12% off
HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2304au Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/n/r/-original-imahcd9pqkyfh8mu.jpeg?q=70,4.4,373 Ratings,28 Reviews,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Microsoft Office 2021 Home & Student,1 Year Onsite Warranty,"₹48,419","₹41,500",14% off
HP 250 G9 Intel Core i3 12th Gen Intel Core i3 1215U - (8 GB/512 GB SSD/Windows 11 Home) 250 G9 Busine...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/t/j/250-g9-business-laptop-hp-original-imagwywdz8wmfbxz.jpeg?q=70,4.2,736 Ratings,38 Reviews,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Windows,1 year Domestic warranty,"₹49,900","₹34,750",30% off
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/l/v/-original-imahcd9jggredwvf.jpeg?q=70,4.5,"9,456 Ratings",820 Reviews,Intel Core i5 Processor (13th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,"₹78,189","₹48,990",37% off
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/y/6/-original-imahcd9h9ethbxaz.jpeg?q=70,4.5,"4,960 Ratings",529 Reviews,Intel Core i3 Processor (13th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹57,499","₹34,990",39% off
Acer Predator Helios Neo 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Grap...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/0/w/-original-imahcd9jahchgghk.jpeg?q=70,4.5,439 Ratings,50 Reviews,Intel Core i7 Processor (14th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,40.64 cm (16 Inch) Display,1 Year Carry-in Warranty,"₹1,44,990","₹1,24,990",13% off
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/0/k/14iah8-thin-and-light-laptop-lenovo-original-imahfyrf9zzhzyy5.jpeg?q=70,4.3,53 Ratings,3 Reviews,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,"₹72,490","₹49,890",31% off
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/a/-original-imahcd9hd8sfkypj.jpeg?q=70,4.2,"3,614 Ratings",279 Reviews,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Domestic Warranty,"₹43,000","₹24,990",41% off
Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/i/0/-original-imahcfdf4x4zchpg.jpeg?q=70,4.3,402 Ratings,32 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,"₹66,999","₹40,990",38% off
DELL Latitude 3440 (2024) Intel Core i3 12th Gen 1215U - (32 GB/512 GB SSD/Windows 11 Pro) Latitude 34...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/e/u/latitude-3440-business-laptop-dell-original-imah86g9hye2jdeg.jpeg?q=70,4.8,5 Ratings,0 Reviews,Intel Core i3 Processor (12th Gen),32 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty,"₹74,990","₹35,690",52% off
HP (2024) Laptop with Backlit Keyboard Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/a/t/15s-thin-and-light-laptop-hp-original-imahyzazerhdcpfa.jpeg?q=70,4.3,14 Ratings,2 Reviews,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Warranty,"₹59,327","₹49,499",16% off
HP Chromebook Intel Celeron Quad Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Chromeb...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/7/s/-original-imagykgqacv2ez2g.jpeg?q=70,4.1,"2,151 Ratings",151 Reviews,Intel Celeron Quad Core Processor,4 GB LPDDR4 RAM,64 bit Chrome Operating System,35.56 cm (14 Inch) Touchscreen Display,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite warranty,,"₹32,279",
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, H-Series Intel Core i5 13th ...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/8/h/-original-imahehkguxxspebh.jpeg?q=70,4.4,88 Ratings,6 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,"Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year",1 Year Onsite Warranty,"₹84,990","₹58,990",30% off
Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/j/c/-original-imahehrb5fvx8uuq.jpeg?q=70,,,,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,Office Home 2024,1 Year Onsite Warranty,"₹93,490","₹57,990",37% off
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdra...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/g/d/-original-imahefyfyqwuhhga.jpeg?q=70,4.7,10 Ratings,0 Reviews,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,"Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year",1 Year Onsite Warranty,"₹92,990","₹67,990",26% off
HP Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated intel hd) 14-ek1074TU 2...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/z/a/14-ek1010tu-thin-and-light-laptop-hp-original-imagnksxpampc2fe.jpeg?q=70,4.3,81 Ratings,3 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display,1 year Warranty,"₹91,615","₹68,990",24% off
DELL MSO'2021 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/f/4/-original-imahcd9k43k9nfyj.jpeg?q=70,4.2,"2,637 Ratings",268 Reviews,Processor: Intel i3-1215U (Base- 0.9 GHz & Turbo up to 4.40 GHz) 6 Cores,RAM & Storage: 8GB DDR4 & 512GB SSD,Graphics & Keyboard: Integrated & Standard Keyboard,"Display: 15.6"" FHD WVA AG 120Hz 250 nits Narrow Border",39.37 cm (15.5 inch) Display,1 Year Onsite Hardware Service,"₹62,841","₹35,790",43% off
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/q/l/-original-imahcyacqqquv9g4.jpeg?q=70,4.3,242 Ratings,37 Reviews,Intel Core 5 (Series 2) Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,Office Home 2024,1 Year Onsite Warranty,"₹93,690","₹54,990",41% off
DELL 14 Next Gen AI PC Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 11 Home) DB04250 2in1 2 in ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/d/y/-original-imahekvhbkhacyxf.jpeg?q=70,,,,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite Warranty,"₹1,02,859","₹84,990",17% off
DELL Inspiron 3000 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 3511 Thin and Lig...,https://rukminim2.flixcart.com/image/312/312/l16rde80/computer/p/4/i/inspiron-3511-thin-and-light-laptop-dell-original-imagctygxz8x6hnx.jpeg?q=70,4.1,"1,704 Ratings",218 Reviews,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹58,229","₹35,990",38% off
HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s-eq2305AU Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/d/r/-original-imahcd9cfrezjauu.jpeg?q=70,4.3,"3,676 Ratings",266 Reviews,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite warranty,"₹56,900","₹44,500",21% off
Lenovo IdeaPad Slim 5 Ultra 5 125H WUXGA IPS Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/e/l/-original-imahcsn6tszgysfj.jpeg?q=70,4.1,435 Ratings,54 Reviews,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,40.64 cm (16 inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,"₹1,07,690","₹71,990",33% off
Lenovo LOQ Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/e/z/-original-imahcd9jxhfkqspg.jpeg?q=70,4.3,259 Ratings,21 Reviews,Intel Core i7 Processor (13th Gen),24 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Carry-in Warranty,"₹1,35,000","₹1,16,491",13% off
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/l/v/-original-imahcd9jggredwvf.jpeg?q=70,4.5,"9,456 Ratings",820 Reviews,Intel Core i5 Processor (13th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,"₹78,189","₹48,990",37% off
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/y/6/-original-imahcd9h9ethbxaz.jpeg?q=70,4.5,"4,960 Ratings",529 Reviews,Intel Core i3 Processor (13th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹57,499","₹34,990",39% off
HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3018TU Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/u/p/-original-imahcd9hhms2mfg7.jpeg?q=70,4.3,"1,491 Ratings",100 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹89,990","₹78,990",12% off
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdra...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/g/d/-original-imahefyfyqwuhhga.jpeg?q=70,4.7,10 Ratings,0 Reviews,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,"Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year",1 Year Onsite Warranty,"₹92,990","₹67,990",26% off
ASUS ROG Strix SCAR 16 (2025) with Office 2024 + M365 Basic* Intel Core Ultra 9 275HX - (32 GB/2 TB SS...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/e/w/-original-imahcymx9z3ngpbg.jpeg?q=70,,,,Intel Core Ultra 9 Processor,32 GB DDR5 RAM,Windows 11 Home Operating System,2 TB SSD,"Microsoft Office Home 2024 (Lifetime Validity) + Microsoft 365 Basic*(1 Year Validity), McAfee 1 Year",1 Year Onsite Warranty,"₹4,79,990","₹4,24,990",11% off
Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/j/c/-original-imahehrb5fvx8uuq.jpeg?q=70,,,,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,Office Home 2024,1 Year Onsite Warranty,"₹93,490","₹57,990",37% off
Lenovo V15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) V15 G3 IAP Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/z/0/-original-imah4dcjmukuwepu.jpeg?q=70,4.1,570 Ratings,29 Reviews,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹59,999","₹30,262",49% off
HP AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15s-EQ2084AU Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/q/r/15s-eq2084au-laptop-hp-original-imahyq4nf4e95jka.jpeg?q=70,4.1,38 Ratings,3 Reviews,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year warranty,"₹65,990","₹49,150",25% off
"ASUS Vivobook S15 OLED, A-Part Metal Body, Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 1...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/a/g/-original-imahcd9hxctwyzyr.jpeg?q=70,4,58 Ratings,9 Reviews,Intel Core i9 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹1,16,990","₹81,990",29% off
DELL Latitude Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Pro) Latitude 3440 Business L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/y/h/latitude-3440-business-laptop-dell-original-imahcuvagcecwbyy.jpeg?q=70,,,,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,"₹54,990","₹32,990",40% off
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/q/l/-original-imahcyacqqquv9g4.jpeg?q=70,4.3,242 Ratings,37 Reviews,Intel Core 5 (Series 2) Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,Office Home 2024,1 Year Onsite Warranty,"₹93,690","₹54,990",41% off
HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0025TU Thin and Light Lapto...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imahdxrfymmfsjnv.jpeg?q=70,4.2,16 Ratings,1 Reviews,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹77,507","₹65,990",14% off
HP Pavilion Plus Creator OLED Eyesafe H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windo...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/f/p/-original-imahcd9m7bhmvzjr.jpeg?q=70,3.9,100 Ratings,8 Reviews,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,"₹96,990","₹63,990",34% off
HP 15s Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5112TU Thin and Light L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/5/c/-original-imahcd9j8u24z2db.jpeg?q=70,4,595 Ratings,46 Reviews,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹73,499","₹58,990",19% off
